measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.lo,network_rx_bytes.vtarget_1,network_rx_bytes.vinternal_1,network_rx_bytes.telemetry1_sb
53,0.5,python,1638818082619,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2359860,539803,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1798,0,594,874530,77,0,20,563,91281,147,147,1638818082766,69385,0,85672534,180
54,0.5,python,1638818083770,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2359968,545162,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1898,0,601,874648,77,0,20,571,91846,172,172,1638818083942,69385,0,85672534,180
55,0.5,python,1638818084943,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2359652,550523,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1907,0,609,874848,77,0,20,579,92483,90,90,1638818085033,69489,0,88567914,180
56,0.5,python,1638818086035,88c54260-db60-4418-869a-4b2b8f2b3bc6,0,1638813695,AWS Lambda,2021/12/06/[$LATEST]86f87ae587aa412c8d0eaf8bf4ef49d4,root_lambda,1769,us-east-1,,Linux 169.254.142.213 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2359752,555871,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1953,0,616,875020,77,0,20,583,93109,167,167,1638818086202,69489,0,96411696,180
0,0.5,python,1638818027531,8a9a8d56-caad-4f9c-b578-3ef362910b01,1,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2683096,135832,Intel(R) Xeon(R) Processor @ 2.50GHz,63,129,0,142,781733,14,0,2,70,39497,91,91,1638818027622,30576,0,196,266
1,0.5,python,1638818028623,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2590828,157454,Intel(R) Xeon(R) Processor @ 2.50GHz,63,177,0,156,781878,15,0,3,72,40611,40,40,1638818028663,30576,0,976,266
2,0.5,python,1638818029664,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2586956,161594,Intel(R) Xeon(R) Processor @ 2.50GHz,63,178,0,160,782079,16,0,3,73,41076,38,38,1638818029702,30576,0,3104,266
3,0.5,python,1638818030703,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2584428,165998,Intel(R) Xeon(R) Processor @ 2.50GHz,63,181,0,164,782279,16,0,3,73,41301,38,38,1638818030741,30576,0,229398,266
4,0.5,python,1638818031742,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2519560,185557,Intel(R) Xeon(R) Processor @ 2.50GHz,63,239,0,174,782424,16,0,3,73,41874,82,82,1638818031824,30576,0,1312419,266
5,0.5,python,1638818032826,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2486520,196207,Intel(R) Xeon(R) Processor @ 2.50GHz,63,337,0,182,782533,16,0,3,73,42207,93,94,1638818032920,30576,0,1312419,266
6,0.5,python,1638818033921,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2441920,211608,Intel(R) Xeon(R) Processor @ 2.50GHz,63,435,0,191,782643,16,0,3,74,42384,83,83,1638818034004,30576,0,1312461,266
7,0.5,python,1638818035005,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2428348,218792,Intel(R) Xeon(R) Processor @ 2.50GHz,63,529,0,196,782760,16,0,3,75,42610,93,93,1638818035098,30576,0,1312461,266
8,0.5,python,1638818036099,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2427736,222709,Intel(R) Xeon(R) Processor @ 2.50GHz,63,628,0,199,782876,16,0,3,77,42819,98,98,1638818036197,30576,0,1312461,266
9,0.5,python,1638818037198,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2419280,228758,Intel(R) Xeon(R) Processor @ 2.50GHz,63,727,0,203,782988,16,0,3,78,43026,80,80,1638818037278,30576,0,1312461,266
10,0.5,python,1638818038279,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2418612,232786,Intel(R) Xeon(R) Processor @ 2.50GHz,63,781,0,208,783140,16,0,3,79,43198,47,47,1638818038326,30576,0,1312593,266
11,0.5,python,1638818039327,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2414612,237573,Intel(R) Xeon(R) Processor @ 2.50GHz,63,781,0,213,783344,16,0,3,79,43460,44,44,1638818039371,30576,0,4989885,266
12,0.5,python,1638818040373,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2412100,242060,Intel(R) Xeon(R) Processor @ 2.50GHz,63,782,0,216,783547,16,0,3,80,43641,38,38,1638818040411,30576,0,7494214,266
13,0.5,python,1638818041414,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2408000,246951,Intel(R) Xeon(R) Processor @ 2.50GHz,63,782,0,220,783750,16,0,3,80,43832,43,43,1638818041457,30576,0,11569957,266
14,0.5,python,1638818042458,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406976,251229,Intel(R) Xeon(R) Processor @ 2.50GHz,63,861,0,223,783885,16,0,3,80,44002,100,100,1638818042558,30680,0,13054867,266
15,0.5,python,1638818043559,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406348,255146,Intel(R) Xeon(R) Processor @ 2.50GHz,63,915,0,226,784036,16,0,3,80,44150,38,38,1638818043597,30680,0,13055065,266
16,0.5,python,1638818044598,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406688,259057,Intel(R) Xeon(R) Processor @ 2.50GHz,63,915,0,231,784239,16,0,4,80,44633,39,39,1638818044637,30680,0,17175955,266
17,0.5,python,1638818045638,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406628,262947,Intel(R) Xeon(R) Processor @ 2.50GHz,63,916,0,233,784442,16,0,4,80,44828,39,39,1638818045677,30680,0,21294385,266
18,0.5,python,1638818046678,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406224,266876,Intel(R) Xeon(R) Processor @ 2.50GHz,63,943,0,237,784629,16,0,4,81,45013,85,86,1638818046764,30680,0,24549528,266
19,0.5,python,1638818047765,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2407372,270792,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1049,0,239,784736,16,0,4,82,45195,84,84,1638818047849,30680,0,24549528,266
20,0.5,python,1638818048850,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406772,274706,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1053,0,243,784939,16,0,4,83,45650,73,73,1638818048923,30680,0,30639898,266
21,0.5,python,1638818049925,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406628,278607,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1122,0,247,785075,16,0,4,83,45948,39,39,1638818049964,30680,0,30641337,266
22,0.5,python,1638818050965,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406628,282491,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1123,0,249,785278,16,0,4,85,46187,37,37,1638818051002,30680,0,30648193,266
23,0.5,python,1638818052003,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2407124,289671,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1146,0,255,785457,16,0,4,85,46584,46,46,1638818052049,30680,0,32319102,266
24,0.5,python,1638818053050,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406380,293535,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1148,0,258,785660,16,0,4,85,46852,38,38,1638818053088,30680,0,40652836,266
25,0.5,python,1638818054088,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406752,297414,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1230,0,261,785788,16,0,4,86,47090,95,95,1638818054183,30680,0,43864421,266
26,0.5,python,1638818055184,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406224,301299,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1286,0,265,785939,16,0,4,86,47314,38,38,1638818055222,30680,0,44328127,266
27,0.5,python,1638818056223,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2407372,305206,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1303,0,268,786133,16,0,4,86,47868,94,94,1638818056317,30680,0,55441901,266
28,0.5,python,1638818057319,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2407564,309096,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1408,0,272,786243,16,0,4,87,48043,88,88,1638818057407,30680,0,55441901,266
29,0.5,python,1638818058408,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406316,313000,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1434,0,274,786420,16,0,4,87,48351,35,35,1638818058443,30784,0,56924499,266
30,0.5,python,1638818059444,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406680,316895,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1476,0,278,786590,16,0,4,88,48713,97,97,1638818059541,30784,0,67193257,266
31,0.5,python,1638818060543,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406688,320762,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1580,0,280,786698,16,0,4,90,48931,65,65,1638818060608,30784,0,67193257,266
32,0.5,python,1638818061610,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406284,324654,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1581,0,284,786900,16,0,4,90,49312,34,35,1638818061645,30784,0,73251117,266
33,0.5,python,1638818062646,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406664,328551,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1654,0,287,787040,16,0,4,90,49583,98,98,1638818062744,30784,0,78829539,266
34,0.5,python,1638818063745,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406268,332442,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1722,0,291,787179,16,0,4,90,49757,43,43,1638818063788,30784,0,79021665,266
35,0.5,python,1638818064789,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2407120,336328,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1731,0,295,787380,16,0,4,90,50256,93,93,1638818064882,30784,0,90467129,266
36,0.5,python,1638818065883,8a9a8d56-caad-4f9c-b578-3ef362910b01,0,1638814117,AWS Lambda,2021/12/06/[$LATEST]0fdad9b68c27453aaf7948499d0ebc22,root_lambda,1769,us-east-1,,Linux 169.254.11.105 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2406988,340229,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1834,0,298,787493,16,0,4,90,50521,96,96,1638818065979,30784,0,90467129,266
0,0.5,python,1638818027435,7bb0fce7-ffbc-4c81-8199-704bb0a91766,1,1638816206,AWS Lambda,2021/12/06/[$LATEST]4f992d9a6b6f4e4b894b4b9b780316d5,root_lambda,1769,us-east-1,,Linux 169.254.215.137 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2684856,134454,Intel(R) Xeon(R) Processor @ 2.50GHz,63,132,0,126,363770,59,0,0,38,30748,88,88,1638818027523,30808,0,196,90
1,0.5,python,1638818028524,7bb0fce7-ffbc-4c81-8199-704bb0a91766,0,1638816206,AWS Lambda,2021/12/06/[$LATEST]4f992d9a6b6f4e4b894b4b9b780316d5,root_lambda,1769,us-east-1,,Linux 169.254.215.137 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2591612,155986,Intel(R) Xeon(R) Processor @ 2.50GHz,63,179,0,138,363917,60,0,0,38,31891,37,38,1638818028562,30808,0,979,90
2,0.5,python,1638818029563,7bb0fce7-ffbc-4c81-8199-704bb0a91766,0,1638816206,AWS Lambda,2021/12/06/[$LATEST]4f992d9a6b6f4e4b894b4b9b780316d5,root_lambda,1769,us-east-1,,Linux 169.254.215.137 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2590004,159970,Intel(R) Xeon(R) Processor @ 2.50GHz,63,179,0,142,364119,60,0,0,39,32181,39,40,1638818029603,30808,0,3109,90
3,0.5,python,1638818030604,7bb0fce7-ffbc-4c81-8199-704bb0a91766,0,1638816206,AWS Lambda,2021/12/06/[$LATEST]4f992d9a6b6f4e4b894b4b9b780316d5,root_lambda,1769,us-east-1,,Linux 169.254.215.137 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2587592,164316,Intel(R) Xeon(R) Processor @ 2.50GHz,63,182,0,146,364320,60,0,0,39,32486,33,33,1638818030637,30808,0,229881,90
4,0.5,python,1638818031643,7bb0fce7-ffbc-4c81-8199-704bb0a91766,0,1638816206,AWS Lambda,2021/12/06/[$LATEST]4f992d9a6b6f4e4b894b4b9b780316d5,root_lambda,1769,us-east-1,,Linux 169.254.215.137 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2517168,185813,Intel(R) Xeon(R) Processor @ 2.50GHz,63,247,0,158,364457,60,0,0,39,33166,101,101,1638818031744,30808,0,1683256,90
5,0.5,python,1638818032745,7bb0fce7-ffbc-4c81-8199-704bb0a91766,0,1638816206,AWS Lambda,2021/12/06/[$LATEST]4f992d9a6b6f4e4b894b4b9b780316d5,root_lambda,1769,us-east-1,,Linux 169.254.215.137 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2486016,196218,Intel(R) Xeon(R) Processor @ 2.50GHz,63,345,0,167,364569,60,0,0,40,33491,97,97,1638818032842,30808,0,1683256,90
6,0.5,python,1638818033843,7bb0fce7-ffbc-4c81-8199-704bb0a91766,0,1638816206,AWS Lambda,2021/12/06/[$LATEST]4f992d9a6b6f4e4b894b4b9b780316d5,root_lambda,1769,us-east-1,,Linux 169.254.215.137 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2442760,211249,Intel(R) Xeon(R) Processor @ 2.50GHz,63,444,0,175,364679,60,0,0,42,33666,86,86,1638818033929,30808,0,1683298,90
7,0.5,python,1638818034930,7bb0fce7-ffbc-4c81-8199-704bb0a91766,0,1638816206,AWS Lambda,2021/12/06/[$LATEST]4f992d9a6b6f4e4b894b4b9b780316d5,root_lambda,1769,us-east-1,,Linux 169.254.215.137 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2427508,218718,Intel(R) Xeon(R) Processor @ 2.50GHz,63,538,0,179,364795,60,0,0,43,33855,93,93,1638818035023,30808,0,1683298,90
8,0.5,python,1638818036024,7bb0fce7-ffbc-4c81-8199-704bb0a91766,0,1638816206,AWS Lambda,2021/12/06/[$LATEST]4f992d9a6b6f4e4b894b4b9b780316d5,root_lambda,1769,us-east-1,,Linux 169.254.215.137 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2427756,222595,Intel(R) Xeon(R) Processor @ 2.50GHz,63,641,0,182,364908,60,0,0,43,34034,86,86,1638818036110,30808,0,1683298,90
