measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.vinternal_1,network_rx_bytes.lo,network_rx_bytes.telemetry1_sb,network_rx_bytes.vtarget_1
36,0.5,python,1639134900173,e687ccde-1738-44ff-89f4-d5dd09003765,0,1639130409,AWS Lambda,2021/12/10/[$LATEST]9cdede2716a2459ca774aa6ddefb6c87,root_lambda,1769,us-east-1,,Linux 169.254.53.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326956,580483,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2891,0,624,894243,63,0,11,207,78922,84,84,1639134900257,164868820,75844,180,0
37,0.5,python,1639134901258,e687ccde-1738-44ff-89f4-d5dd09003765,0,1639130409,AWS Lambda,2021/12/10/[$LATEST]9cdede2716a2459ca774aa6ddefb6c87,root_lambda,1769,us-east-1,,Linux 169.254.53.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326700,590191,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2922,0,634,894422,63,0,11,209,79550,103,103,1639134901361,166538868,75844,180,0
38,0.5,python,1639134902362,e687ccde-1738-44ff-89f4-d5dd09003765,0,1639130409,AWS Lambda,2021/12/10/[$LATEST]9cdede2716a2459ca774aa6ddefb6c87,root_lambda,1769,us-east-1,,Linux 169.254.53.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326708,595705,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2923,0,642,894631,63,0,11,214,80156,108,108,1639134902470,170728751,75844,180,0
39,0.5,python,1639134903471,e687ccde-1738-44ff-89f4-d5dd09003765,0,1639130409,AWS Lambda,2021/12/10/[$LATEST]9cdede2716a2459ca774aa6ddefb6c87,root_lambda,1769,us-east-1,,Linux 169.254.53.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2325676,601220,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2924,0,650,894839,63,0,11,216,80757,83,83,1639134903554,172805811,75844,180,0
40,0.5,python,1639134904556,e687ccde-1738-44ff-89f4-d5dd09003765,0,1639130409,AWS Lambda,2021/12/10/[$LATEST]9cdede2716a2459ca774aa6ddefb6c87,root_lambda,1769,us-east-1,,Linux 169.254.53.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326924,606831,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2933,0,658,895054,63,0,11,216,81366,197,197,1639134904753,177044352,75844,180,0
41,0.5,python,1639134905754,e687ccde-1738-44ff-89f4-d5dd09003765,0,1639130409,AWS Lambda,2021/12/10/[$LATEST]9cdede2716a2459ca774aa6ddefb6c87,root_lambda,1769,us-east-1,,Linux 169.254.53.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2327544,612377,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3045,0,664,895172,63,0,11,218,81981,182,182,1639134905936,177044352,75948,180,0
42,0.5,python,1639134906937,e687ccde-1738-44ff-89f4-d5dd09003765,0,1639130409,AWS Lambda,2021/12/10/[$LATEST]9cdede2716a2459ca774aa6ddefb6c87,root_lambda,1769,us-east-1,,Linux 169.254.53.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2325428,617868,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3049,0,671,895377,63,0,11,219,82554,78,78,1639134907015,177792320,75948,180,0
43,0.5,python,1639134908016,e687ccde-1738-44ff-89f4-d5dd09003765,0,1639130409,AWS Lambda,2021/12/10/[$LATEST]9cdede2716a2459ca774aa6ddefb6c87,root_lambda,1769,us-east-1,,Linux 169.254.53.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2325676,623398,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3051,0,679,895584,63,0,12,219,83210,84,84,1639134908100,185224588,75948,180,0
44,0.5,python,1639134909102,e687ccde-1738-44ff-89f4-d5dd09003765,0,1639130409,AWS Lambda,2021/12/10/[$LATEST]9cdede2716a2459ca774aa6ddefb6c87,root_lambda,1769,us-east-1,,Linux 169.254.53.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326376,628911,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3137,0,686,895721,63,0,12,221,83757,189,189,1639134909291,187727575,75948,180,0
0,0.5,python,1639134860045,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2466136,352580,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1847,0,302,504547,88,0,7,59,48309,136,136,1639134860181,86198857,75329,180,0
1,0.5,python,1639134861183,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2463764,358462,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1848,0,309,504753,88,0,7,59,49010,77,78,1639134861261,86201248,75329,180,0
2,0.5,python,1639134862262,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2461604,364376,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1849,0,316,504960,88,0,7,59,49721,80,80,1639134862342,87085452,75329,180,0
3,0.5,python,1639134863344,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2359776,400002,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1933,0,336,505088,88,0,7,60,50282,182,182,1639134863526,88314120,75329,180,0
4,0.5,python,1639134864528,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2358136,405506,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1963,0,342,505269,88,0,7,61,50855,82,82,1639134864610,88314318,75329,180,0
5,0.5,python,1639134865612,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2357560,410991,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1964,0,349,505477,88,0,7,61,51559,81,81,1639134865693,90426621,75329,180,0
6,0.5,python,1639134866694,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2357740,416428,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1964,0,356,505684,88,0,7,61,52221,79,79,1639134866773,92538814,75329,180,0
7,0.5,python,1639134867774,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2356252,422402,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1965,0,364,505891,88,0,8,62,52830,87,87,1639134867861,96041791,75329,180,0
8,0.5,python,1639134868880,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2352204,429132,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2018,0,370,506064,88,0,8,62,53477,181,182,1639134869062,99125911,75329,180,0
9,0.5,python,1639134870063,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350824,434620,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2101,0,376,506193,88,0,8,62,54019,78,78,1639134870141,99126109,75329,180,0
10,0.5,python,1639134871142,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350604,440079,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2103,0,383,506401,88,0,8,62,54711,84,84,1639134871226,103286146,75329,180,0
11,0.5,python,1639134872228,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2351668,445568,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2103,0,390,506609,88,0,8,63,55294,89,89,1639134872317,103286146,75329,180,0
12,0.5,python,1639134873318,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350552,451036,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2104,0,399,506817,88,0,8,64,56096,90,90,1639134873408,107272963,75329,180,0
13,0.5,python,1639134874410,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2351580,456528,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2175,0,406,506968,88,0,8,64,56693,174,174,1639134874584,109819753,75329,180,0
14,0.5,python,1639134875585,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350800,462015,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2234,0,414,507121,88,0,8,65,57276,80,80,1639134875665,109819885,75433,180,0
15,0.5,python,1639134876667,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350304,467481,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2237,0,420,507329,88,0,8,65,57839,83,83,1639134876750,109968769,75433,180,0
16,0.5,python,1639134877751,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350900,472937,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2238,0,425,507535,88,0,8,65,58761,79,79,1639134877830,113937138,75433,180,0
17,0.5,python,1639134878832,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350868,478424,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2239,0,432,507744,88,0,8,65,59357,81,81,1639134878913,115965460,75433,180,0
18,0.5,python,1639134879915,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350404,483901,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2239,0,438,507951,88,0,8,65,59976,79,79,1639134879994,118057598,75433,180,0
19,0.5,python,1639134880995,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2351256,489372,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2321,0,445,508097,88,0,8,66,60549,186,187,1639134881182,120647992,75433,180,0
20,0.5,python,1639134882183,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350488,494837,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2373,0,450,508254,88,0,8,66,61108,78,78,1639134882261,120648256,75433,180,0
21,0.5,python,1639134883262,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350720,500313,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2374,0,457,508461,88,0,8,66,61855,79,79,1639134883341,124838486,75433,180,0
22,0.5,python,1639134884342,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350760,505864,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2375,0,464,508668,88,0,8,67,62532,80,81,1639134884423,128902750,75433,180,0
23,0.5,python,1639134885424,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2351192,511332,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2444,0,471,508822,88,0,8,69,63104,184,184,1639134885608,131356972,75433,180,0
24,0.5,python,1639134886610,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2351448,516800,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2508,0,478,508971,88,0,8,70,63726,90,91,1639134886701,131357104,75433,180,0
25,0.5,python,1639134887702,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350436,522276,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2510,0,484,509177,88,0,9,71,64543,85,86,1639134887788,135504507,75433,180,0
26,0.5,python,1639134888789,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350488,527736,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2511,0,490,509384,88,0,9,72,65118,76,76,1639134888865,139572302,75433,180,0
27,0.5,python,1639134889866,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350316,533214,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2539,0,497,509580,88,0,9,72,65681,175,176,1639134890042,142053622,75433,180,0
28,0.5,python,1639134891043,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2351364,538697,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2647,0,504,509698,88,0,9,73,66258,162,163,1639134891206,142053622,75537,180,0
29,0.5,python,1639134892207,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350368,544173,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2648,0,511,509906,88,0,9,73,66833,77,78,1639134892285,142053754,75537,180,0
30,0.5,python,1639134893286,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350108,549653,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2649,0,518,510114,88,0,9,73,67502,84,85,1639134893371,142488104,75537,180,0
31,0.5,python,1639134894372,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350232,555113,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2649,0,524,510321,88,0,9,73,68247,73,74,1639134894446,146208004,75537,180,0
32,0.5,python,1639134895447,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350964,560607,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2650,0,530,510528,88,0,9,73,68862,75,75,1639134895522,148221170,75537,180,0
33,0.5,python,1639134896524,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350588,566080,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2651,0,537,510736,88,0,9,75,69496,90,90,1639134896614,150251800,75537,180,0
34,0.5,python,1639134897616,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2351428,571537,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2728,0,543,510882,88,0,9,75,70085,166,166,1639134897782,152774551,75537,180,0
35,0.5,python,1639134898783,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350472,577045,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2788,0,549,511032,88,0,9,76,70664,82,83,1639134898866,152774725,75537,180,0
36,0.5,python,1639134899867,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2349952,582513,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2790,0,556,511239,88,0,9,76,71356,74,74,1639134899941,154853965,75537,180,0
37,0.5,python,1639134900942,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350076,587997,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2791,0,563,511446,88,0,9,77,71989,84,85,1639134901027,156907133,75537,180,0
38,0.5,python,1639134902028,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350572,593482,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2792,0,571,511654,88,0,9,79,72672,96,96,1639134902124,161029284,75537,180,0
39,0.5,python,1639134903126,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2351184,598943,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2808,0,578,511862,89,0,9,81,73210,176,176,1639134903302,163427078,75537,180,0
40,0.5,python,1639134904304,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350968,604434,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2916,0,585,511978,89,0,9,82,73754,163,163,1639134904467,163427078,75537,180,0
41,0.5,python,1639134905468,202dd705-5599-40c8-9eb8-0009e61958ec,0,1639132325,AWS Lambda,2021/12/10/[$LATEST]73fa08c9a882462fa6dc818cccda2448,root_lambda,1769,us-east-1,,Linux 169.254.34.29 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2350044,609909,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2924,0,590,512179,89,0,9,82,74324,79,79,1639134905547,163427210,75641,180,0
